player_id,family_name,given_name,birth_date,female,goal_keeper,defender,midfielder,forward,count_tournaments,list_tournaments
P-14715,Izmailov,Marat,1982-09-21,0,0,0,1,0,1,2002
P-75090,Izquierdo,José,1992-07-07,0,0,0,0,1,1,2018
P-59617,Izzet,Muzzy,1974-10-31,0,0,0,1,0,1,2002
P-02358,Izzeta,Luis,not available,0,0,0,0,1,1,1934
P-16851,Jaballah,Sabri,1973-06-28,0,0,1,0,0,1,1998
P-86644,Jabrane,Yahya,1991-06-18,0,0,0,1,0,1,2022
P-87405,Jaccard,Fernand,1907-10-08,0,0,0,1,0,1,1934
P-74150,Jack,Kelvin,1976-04-29,0,1,0,0,0,1,2006
P-31231,Jäck,Alfred,1911-08-02,0,0,0,0,1,1,1934
P-56227,Jackson,Darren,1966-07-25,0,0,0,0,1,1,1998
P-86937,Jackson,Nicolas,2001-06-20,0,0,0,0,1,1,2022
P-94478,Jackson,Willem,1972-03-26,0,0,1,0,0,1,1998
P-13831,Jacobsen,Lars,1979-09-20,0,0,1,0,0,1,2010
P-90805,Jacobsson,Sven,1914-04-17,0,0,0,1,0,1,1938
P-58205,Jäggi,Willy,1906-07-28,0,0,0,0,1,1,1934
P-20585,Jagielka,Phil,1982-08-17,0,0,1,0,0,1,2014
P-98775,Jahanbakhsh,Alireza,1993-08-11,0,0,0,1,1,3,"2014, 2018, 2022"
P-60654,Jahani,Ghafour,1950-06-18,0,0,0,0,1,1,1978
P-76769,Jaïdi,Radhi,1975-08-30,0,0,1,0,0,2,"2002, 2006"
P-73174,Jaikel,José,1966-04-03,0,0,0,0,1,1,1990
P-44754,Jair,not applicable,1921-03-21,0,0,0,0,1,1,1950
P-77430,Jairzinho,not applicable,1944-12-25,0,0,0,1,1,3,"1966, 1970, 1974"
P-86466,Jakić,Kristijan,1997-05-14,0,0,0,1,0,1,2022
P-90001,Jakob,Hans,1908-06-16,0,1,0,0,0,2,"1934, 1938"
P-45208,Jakóbczak,Roman,1946-02-26,0,0,0,0,1,1,1974
P-91180,Jakobs,Ditmar,1953-08-28,0,0,1,0,0,1,1986
P-54506,Jakobs,Ismail,1999-08-17,0,0,1,0,0,1,2022
P-31031,Jakobsen,Mini,1965-11-08,0,0,0,1,1,2,"1994, 1998"
P-68329,Jakobsson,Andreas,1972-10-06,0,0,1,0,0,1,2002
P-24808,Jakšić,Milovan,1909-09-21,0,1,0,0,0,1,1930
P-58761,Jakubec,František,1956-04-12,0,0,1,0,0,1,1982
P-82522,Jakubko,Martin,1980-02-26,0,0,0,0,1,1,2010
P-62858,Jalali,Abolfazl,1998-06-26,0,0,1,0,0,1,2022
P-81414,Jaliens,Kew,1978-09-15,0,0,1,0,0,1,2006
P-46254,Jałocha,Jan,1957-07-18,0,0,1,0,0,1,1982
P-61845,Jamba,not applicable,1977-07-10,0,0,1,0,0,1,2006
P-74707,James,Daniel,1997-11-10,0,0,0,0,1,1,2022
P-59324,James,David,1970-08-01,0,1,0,0,0,3,"2002, 2006, 2010"
P-73226,James,Paul,1963-11-11,0,0,0,1,0,1,1986
P-50213,Jameson,Johnny,1958-03-11,0,0,0,1,0,1,1982
P-51472,Jamil Madani,Ahmed,1970-01-06,0,0,1,0,0,2,"1994, 1998"
P-43189,Janas,Paweł,1953-03-04,0,0,1,0,0,1,1982
P-45490,Jancker,Carsten,1974-08-28,0,0,0,0,1,1,2002
P-92579,Janda,Anton,1904-05-01,0,0,1,0,0,1,1934
P-69858,Janečka,Petr,1957-11-25,0,0,0,0,1,1,1982
P-24404,Janes,Paul,1912-03-10,0,0,1,0,0,2,"1934, 1938"
P-75418,Jang,Dae-il,1975-03-09,0,0,1,0,0,1,1998
P-37612,Jang,Hyun-soo,1991-09-28,0,0,1,0,0,1,2018
P-64908,Jang,Hyung-seok,1972-07-07,0,0,1,0,0,1,1998
P-89616,Janich,Francesco,1937-03-27,0,0,1,0,0,2,"1962, 1966"
P-35103,Jankulovski,Marek,1977-05-09,0,0,1,0,0,1,2006
P-21790,Janmaat,Daryl,1989-07-22,0,0,1,0,0,1,2014
P-50326,Jansen,Marcell,1985-11-04,0,0,1,0,0,2,"2006, 2010"
P-89311,Jansen,Wim,1946-10-28,0,0,1,1,0,2,"1974, 1978"
P-57087,Janssen,Vincent,1994-06-15,0,0,0,0,1,1,2022
P-77729,Janssens,Frans,1945-09-25,0,0,0,0,1,1,1970
P-96043,Jansson,Gunnar,1907-07-17,0,0,0,0,1,1,1934
P-46506,Jansson,Pontus,1991-02-13,0,0,1,0,0,1,2018
P-75272,Jansson,Ulrik,1968-02-02,0,0,0,1,0,1,1990
P-15896,Januzaj,Adnan,1995-02-05,0,0,0,1,1,2,"2014, 2018"
P-34605,Janvion,Gérard,1953-08-21,0,0,1,0,0,2,"1978, 1982"
P-01259,Jara,Claudio,1959-05-06,0,0,0,0,1,1,1990
P-37767,Jara,Francisco,1941-02-03,0,0,0,0,1,1,1966
P-73643,Jara,Geovanny,1967-07-20,0,0,1,0,0,1,1990
P-21890,Jara,Gonzalo,1985-08-29,0,0,1,0,0,2,"2010, 2014"
P-90221,Jara,Kurt,1950-10-14,0,0,0,1,0,2,"1978, 1982"
P-40379,Jara Saguier,Darío,1930-01-27,0,0,0,0,1,1,1950
P-88006,Jardine,Sandy,1948-12-31,0,0,1,0,0,2,"1974, 1978"
P-69368,Jarir,Houmane,1944-11-30,0,0,0,0,1,1,1970
P-26414,Jarni,Robert,1968-10-26,0,0,1,1,0,3,"1990, 1998, 2002"
P-04349,Jarolím,David,1979-05-17,0,0,0,1,0,1,2006
P-17496,Jashari,Ardon,2002-07-30,0,0,0,1,0,1,2022
P-38344,Jasseron,Lucien,1913-12-29,0,0,0,1,0,1,1938
P-34985,Jassim,Ahmad,1960-05-04,0,1,0,0,0,1,1986
P-47450,Jasso,Antonio,1935-03-11,0,0,0,0,1,1,1962
P-92554,Jaú,not applicable,1909-12-07,0,0,1,0,0,1,1938
P-50198,Jáuregui,Baudilio,1945-07-09,0,0,1,0,0,1,1974
P-48537,Jáuregui,Ignacio,1938-07-31,0,0,1,0,0,2,"1962, 1966"
P-82056,Jaziri,Seifeddine,1993-02-12,0,0,0,0,1,1,2022
P-00640,Jaziri,Ziad,1978-07-12,0,0,0,0,1,2,"2002, 2006"
P-13619,Jean-Joseph,Ernst,1948-06-11,0,0,0,1,0,1,1974
P-16979,Jebali,Amor,1956-12-24,0,0,1,0,0,1,1978
P-11346,Jebali,Issam,1991-12-25,0,0,0,0,1,1,2022
P-75079,Jebreen,Talal,1973-09-25,0,0,0,1,0,1,1994
P-77985,Jeck,Léon,1947-02-09,0,0,1,0,0,1,1970
P-37275,Jedinak,Mile,1984-08-03,0,0,0,1,0,3,"2010, 2014, 2018"
P-61813,Jędrzejczyk,Artur,1987-11-04,0,0,1,0,0,2,"2018, 2022"
P-65146,Jedvaj,Tin,1995-11-28,0,0,1,0,0,1,2018
P-41422,Jefferson,not applicable,1983-01-02,0,1,0,0,0,1,2014
P-89922,Jelassi,Riadh,1971-07-07,0,0,0,0,1,2,"1998, 2002"
P-65367,Jelavić,Nikica,1985-08-27,0,0,0,0,1,1,2014
P-13524,Jeleń,Ireneusz,1981-04-09,0,0,0,0,1,1,2006
P-26685,Jelínek,Josef,1941-01-09,0,0,0,0,1,1,1962
P-69430,Jemmali,David,1974-12-13,0,0,1,0,0,1,2006
P-17428,Jenas,Jermaine,1983-02-18,0,0,0,1,0,1,2006
P-63023,Jendrišek,Erik,1986-10-26,0,0,0,0,1,1,2010
P-55794,Jennings,Pat,1945-06-12,0,1,0,0,0,2,"1982, 1986"
P-26759,Jensen,Claus,1977-04-29,0,0,0,1,0,1,2002
P-18657,Jensen,Daniel,1979-06-25,0,0,0,1,0,1,2010
P-26593,Jensen,Mathias,1996-01-01,0,0,0,1,0,1,2022
P-34389,Jensen,Niclas,1974-08-17,0,0,1,0,0,1,2002
P-93046,Jeong,Gi-dong,1961-05-13,0,1,0,0,0,1,1990
P-03089,Jeppson,Hasse,1925-05-10,0,0,0,0,1,1,1950
P-65108,Jeremies,Jens,1974-03-05,0,0,0,1,0,2,"1998, 2002"
P-55024,Jerković,Dražan,1936-08-06,0,0,0,0,1,2,"1958, 1962"
P-27514,Jerković,Jurica,1950-02-25,0,0,0,1,0,2,"1974, 1982"
P-75249,Jerolimov,Ive,1958-03-30,0,0,1,0,0,1,1982
P-92004,Jesus,Gabriel,1997-04-03,0,0,0,0,1,2,"2018, 2022"
P-34336,Jevrić,Dragoslav,1974-07-08,0,1,0,0,0,1,2006
P-45485,Jezzard,Bedford,1927-10-19,0,0,0,0,1,1,1954
P-03922,Ji,Dong-won,1991-05-28,0,0,0,0,1,1,2014
P-01454,Ji,Yun-nam,1976-11-20,0,0,1,0,0,1,2010
P-02177,Jiang,Jin,1968-10-07,0,1,0,0,0,1,2002
P-29930,Jilal,Fadel,1964-03-04,0,0,0,1,0,1,1986
P-85474,Jiménez,Julio César,1954-08-27,0,0,0,1,0,1,1974
P-14310,Jiménez,Manuel,1956-10-27,0,0,1,0,0,1,1982
P-80363,Jiménez,Manuel,1964-01-21,0,0,1,0,0,1,1990
P-57865,Jiménez,Raúl,1991-05-05,0,0,0,0,1,3,"2014, 2018, 2022"
P-82889,Jin-su,Kim,1992-06-13,0,0,1,0,0,1,2022
P-97314,Jinich,Moises,1927-12-15,0,0,0,0,1,1,1954
P-46512,Jiránek,Martin,1979-05-25,0,0,1,0,0,1,2006
P-04157,Jo,Hyeon-woo,1991-09-25,0,1,0,0,0,2,"2018, 2022"
P-55311,Jo,Shoji,1975-06-17,0,0,0,0,1,1,1998
P-37372,Jô,not applicable,1987-03-20,0,0,0,0,1,1,2014
P-00356,Joacim,Constant,1908-03-03,0,0,1,0,0,1,1934
P-89298,Joaquín,not applicable,1956-06-09,0,0,0,1,0,1,1982
P-70144,Joaquín,not applicable,1981-07-21,0,0,0,1,0,2,"2002, 2006"
P-14458,Job,Joseph-Désiré,1977-12-01,0,0,0,0,1,2,"1998, 2002"
P-16656,Joel,not applicable,1904-05-01,0,1,0,0,0,1,1930
P-34222,Joel,not applicable,1946-09-18,0,0,1,0,0,1,1970
P-49779,Johannessen,Rolf,1910-03-15,0,0,1,0,0,1,1938
P-01169,Jóhannsson,Aron,1990-11-10,0,0,0,0,1,1,2014
P-79093,Johansen,Henry,1904-07-21,0,1,0,0,0,1,1938
P-80056,Johansson,Åke,1928-03-19,0,0,1,0,0,1,1958
P-87826,Johansson,Gunnar,1924-02-29,0,0,1,0,0,1,1950
P-86728,John,Avery,1975-06-18,0,0,1,0,0,1,2006
P-88830,John,Stern,1976-10-30,0,0,0,0,1,1,2006
P-02163,Johnsen,Erland,1967-04-05,0,0,1,0,0,1,1994
P-65348,Johnsen,Ronny,1969-06-10,0,0,1,0,0,1,1998
P-57098,Johnson,Brennan,2001-05-23,0,0,0,0,1,1,2022
P-80859,Johnson,Eddie,1984-03-31,0,0,0,0,1,1,2006
P-71933,Johnson,Fabian,1987-12-11,0,0,1,0,0,1,2014
P-43764,Johnson,Glen,1984-08-23,0,0,1,0,0,2,"2010, 2014"
P-38940,Johnson,Sean,1989-05-31,0,1,0,0,0,1,2022
P-01918,Johnsson,Carl,not available,0,0,0,1,0,1,1934
P-46890,Johnsson,Karl-Johan,1990-01-28,0,1,0,0,0,1,2018
P-12635,Johnston,Alistair,1998-10-08,0,0,1,0,0,1,2022
P-17223,Johnston,Mo,1963-04-13,0,0,0,0,1,1,1990
P-73968,Johnston,Willie,1946-12-19,0,0,0,1,0,1,1978
P-04087,Johnstone,Bobby,1929-09-07,0,0,0,0,1,1,1954
P-48230,Johnstone,Derek,1953-11-04,0,0,0,0,1,1,1978
P-93687,Johnstone,Jimmy,1944-09-30,0,0,0,1,0,1,1974
P-27338,Jokanović,Slaviša,1968-08-16,0,0,0,1,0,1,1998
P-65942,Jokić,Bojan,1986-05-17,0,0,1,0,0,1,2010
P-31552,Jokl,Karol,1945-08-29,0,0,0,0,1,1,1970
P-79374,Jonasson,Sven,1909-07-09,0,0,0,0,1,2,"1934, 1938"
P-84536,Jones,Brad,1982-03-19,0,1,0,0,0,1,2018
P-29764,Jones,Cliff,1935-02-07,0,0,0,0,1,1,1958
P-49258,Jones,Cobi,1970-06-16,0,0,0,1,0,3,"1994, 1998, 2002"
P-10072,Jones,Jermaine,1981-11-03,0,0,0,1,0,1,2014
P-10948,Jones,Ken,1936-01-02,0,1,0,0,0,1,1958
P-33665,Jones,Kenwyne,1984-10-05,0,0,0,0,1,1,2006
P-06851,Jones,Phil,1992-02-21,0,0,1,0,0,2,"2014, 2018"
P-79551,Jong,Il-gwan,1992-10-30,0,0,0,1,0,1,2010
P-04397,Jong,Tae-se,1984-03-02,0,0,0,0,1,1,2010
P-88529,Jong-gyu,Yoon,1998-03-20,0,0,1,0,0,1,2022
P-12372,Jongbloed,Jan,1940-11-25,0,1,0,0,0,2,"1974, 1978"
P-27957,Jonk,Wim,1966-10-12,0,0,0,1,0,2,"1994, 1998"
P-37808,Jonquet,Robert,1925-05-03,0,0,1,1,0,2,"1954, 1958"
P-20557,Jonson,Mattias,1974-01-16,0,0,0,1,0,2,"2002, 2006"
P-84831,Jönsson,Egon,1921-10-08,0,0,0,0,1,1,1950
P-63796,Jop,Mariusz,1978-08-03,0,0,1,0,0,1,2006
P-26887,Jordan,Auguste,1909-02-21,0,0,0,1,0,1,1938
P-22480,Jordan,Joe,1951-12-15,0,0,0,0,1,3,"1974, 1978, 1982"
P-61068,Jorge,Rui,1973-03-27,0,0,1,0,0,1,2002
P-68055,Jørgensen,Martin,1975-10-06,0,0,0,1,0,3,"1998, 2002, 2010"
P-61976,Jørgensen,Mathias,1990-04-23,0,0,1,0,0,1,2018
P-67216,Jørgensen,Nicolai,1991-01-15,0,0,0,0,1,1,2018
P-26340,Jorginho,not applicable,1964-08-17,0,0,1,0,0,2,"1990, 1994"
P-42054,Joseph,Gérard,1949-10-22,0,1,0,0,0,1,1974
P-73468,Josephs,Moeneeb,1980-05-19,0,1,0,0,0,1,2010
P-79755,Josimar,not applicable,1961-09-19,0,0,1,0,0,1,1986
P-74066,Josué,not applicable,1979-07-19,0,0,0,1,0,1,2010
P-56515,Jovanović,Milan,1981-04-18,0,0,0,1,0,1,2010
P-54840,Jovanović,Miodrag,1922-01-17,0,0,1,0,0,1,1950
P-36045,Jovanović,Nikola,1952-09-18,0,0,1,0,0,1,1982
P-58500,Jovel,José Francisco,1951-05-26,0,0,1,0,0,1,1982
P-62033,Jović,Luka,1997-12-23,0,0,0,0,1,2,"2018, 2022"
P-01298,Jozić,Davor,1960-09-22,0,0,1,0,0,1,1990
P-09338,Ju,Se-jong,1990-10-30,0,0,0,1,0,1,2018
P-98607,Juan,not applicable,1979-02-01,0,0,1,0,0,2,"2006, 2010"
P-18572,Juanele,not applicable,1971-04-10,0,0,0,0,1,1,1994
P-29082,Juanfran,not applicable,1976-07-15,0,0,1,0,0,1,2002
P-35157,Juanfran,not applicable,1985-01-09,0,0,1,0,0,1,2014
P-03571,Juanito,not applicable,1954-11-10,0,0,0,0,1,2,"1978, 1982"
P-51440,Juanito,not applicable,1976-07-23,0,0,1,0,0,1,2006
P-85916,Juárez,Efraín,1988-02-22,0,0,1,0,0,1,2010
P-69912,Jugović,Vladimir,1969-08-30,0,0,0,1,0,1,1998
P-49480,Juhász,Gusztáv,1911-12-19,0,0,0,1,0,1,1934
P-68792,Juliano,Antonio,1943-01-01,0,0,1,1,1,3,"1966, 1970, 1974"
P-08966,Julinho,not applicable,1929-07-29,0,0,0,0,1,1,1954
P-75182,Juma'a,Mahboub,1955-09-17,0,0,1,0,0,1,1982
P-56780,Jumaa,Ali Thani,1968-08-18,0,0,0,1,0,1,1990
P-61172,Jun-ho,Son,1992-05-12,0,0,0,1,0,1,2022
P-28347,Juncosa,José,1922-02-02,0,0,0,0,1,1,1950
P-19582,Junek,František,1907-01-17,0,0,0,0,1,1,1934
P-51199,Jung,Seung-hyun,1994-04-03,0,0,1,0,0,1,2018
P-88939,Jung,Sung-ryong,1985-01-04,0,1,0,0,0,2,"2010, 2014"
P-64292,Jung,Woo-young,1989-12-14,0,0,0,1,0,2,"2018, 2022"
P-70038,Juninho,not applicable,1958-08-29,0,0,1,0,0,1,1982
P-83096,Júnior,not applicable,1954-06-29,0,0,1,1,0,2,"1982, 1986"
P-29601,Júnior,not applicable,1973-06-20,0,0,1,0,0,1,2002
P-66308,Júnior,Roque,1976-08-31,0,0,1,0,0,1,2002
P-92812,Júnior,Vinícius,2000-07-12,0,0,0,0,1,1,2022
P-76352,Jurandir,not applicable,1940-11-12,0,0,1,0,0,1,1962
P-16484,Juranović,Josip,1995-08-16,0,0,1,0,0,1,2022
P-76217,Jurčić,Krunoslav,1969-11-26,0,0,0,1,0,1,1998
P-61256,Juric,Tomi,1991-07-22,0,0,0,0,1,1,2018
P-44332,Jurić,Goran,1963-02-05,0,0,1,0,0,1,1998
P-94047,Jurkanin,Josef,1949-03-05,0,0,0,1,0,1,1970
P-28511,Jurkemik,Ladislav,1953-07-20,0,0,1,0,0,1,1982
P-58540,Jurman,Matthew,1989-12-08,0,0,1,0,0,1,2018
P-64028,Jurtin,Gernot,1955-09-09,0,0,0,0,1,1,1982
P-34271,Juskowiak,Erich,1926-09-07,0,0,1,0,0,1,1958
P-99151,Justek,Mirosław,1948-09-23,0,0,1,0,0,1,1978
P-32623,Jusufi,Fahrudin,1939-12-08,0,0,1,0,0,1,1962
P-06148,Juve,Jørgen,1906-11-22,0,0,1,0,0,1,1938
P-06730,Juvenal,not applicable,1923-11-27,0,0,1,0,0,1,1950
P-10069,Kaabi,Ali,1953-11-15,0,0,1,0,0,1,1978
P-48419,Kaburek,Matthias,1911-02-09,0,0,0,0,1,1,1934
P-59066,Kačáni,Ladislav,1931-04-01,0,0,0,0,1,1,1954
P-85465,Kačar,Gojko,1987-01-26,0,0,0,1,0,1,2010
P-96488,Kachloul,Hassan,1973-02-19,0,0,0,1,0,1,1994
P-58877,Kaci-Saïd,Mohamed,1958-05-02,0,0,0,1,0,1,1986
P-04210,Kader,Mohamed,1979-04-08,0,0,0,0,1,1,2006
P-98071,Kader Keïta,Abdul,1981-08-06,0,0,0,1,0,2,"2006, 2010"
P-46257,Kadir,Foued,1983-12-05,0,0,0,1,0,1,2010
P-40265,Kadlec,Miroslav,1964-06-22,0,0,1,0,0,1,1990
P-90033,Kadraba,Josef,1933-09-29,0,0,0,0,1,1,1962
P-55405,Kaebi,Hossein,1985-09-23,0,0,1,0,0,1,2006
P-76532,Kaelbel,Raymond,1932-01-31,0,0,1,0,0,2,"1954, 1958"
P-36964,Kagawa,Shinji,1989-03-17,0,0,0,1,0,2,"2014, 2018"
P-73034,Kaham,Michel,1952-06-01,0,0,1,0,0,1,1982
P-47232,Kahlenberg,Thomas,1983-03-20,0,0,0,1,0,1,2010
P-33751,Kahn,Oliver,1969-06-15,0,1,0,0,0,4,"1994, 1998, 2002, 2006"
P-24653,Kahraba,not applicable,1994-04-13,0,0,0,0,1,1,2018
P-98680,Kahveci,Nihat,1979-11-23,0,0,0,0,1,1,2002
P-34118,Kaita,Sani,1986-05-02,0,0,0,1,0,1,2010
P-87604,Kaji,Akira,1980-01-13,0,0,1,0,0,1,2006
P-58388,Kaká,not applicable,1982-04-22,0,0,0,1,0,3,"2002, 2006, 2010"
P-75667,Kakitani,Yoichiro,1990-01-03,0,0,0,0,1,1,2014
P-55125,Kalac,Zeljko,1972-12-16,0,1,0,0,0,1,2006
P-44205,Kali,not applicable,1978-10-11,0,0,1,0,0,1,2006
P-89113,Kalinić,Lovre,1990-04-03,0,1,0,0,0,1,2018
P-12763,Kalinić,Nikola,1988-01-05,0,0,0,0,1,1,2018
P-62487,Kalinowski,Zygmunt,1949-05-02,0,1,0,0,0,1,1974
P-59135,Kalitzakis,Ioannis,1966-02-10,0,0,1,0,0,1,1994
P-07520,Kalla,Raymond,1975-04-22,0,0,1,0,0,3,"1994, 1998, 2002"
P-81023,Källgren,Henry,1931-03-13,0,0,0,0,1,1,1958
P-92191,Källgren,Olle,1907-09-07,0,0,1,0,0,1,1938
P-73608,Källström,Kim,1982-08-24,0,0,0,1,0,1,2006
P-88929,Kalocsay,Géza,1913-05-30,0,0,0,0,1,1,1934
P-67250,Kalou,Bonaventure,1978-01-12,0,0,0,0,1,1,2006
P-31976,Kalou,Salomon,1985-08-05,0,0,0,0,1,2,"2010, 2014"
P-68969,Kaltz,Manfred,1953-01-06,0,0,1,0,0,2,"1978, 1982"
P-29986,Kałużny,Radosław,1974-02-02,0,0,0,1,0,1,2002
P-98387,Kalynychenko,Maksym,1979-01-26,0,0,0,1,0,1,2006
P-62952,Kamada,Daichi,1996-08-05,0,0,0,1,0,1,2022
P-72332,Kåmark,Pontus,1969-04-05,0,0,1,0,0,1,1994
P-20299,Kameel,Fathi,1955-05-23,0,0,0,0,1,1,1982
P-59683,Kameni,Carlos,1984-02-18,0,1,0,0,0,2,"2002, 2010"
P-92968,Kamenski,Georgi,1947-02-03,0,1,0,0,0,1,1970
P-33634,Kamga,Joseph,1953-08-17,0,0,0,1,0,1,1982
P-83610,Kamiński,Jakub,2002-06-05,0,0,0,1,0,1,2022
P-84420,Kana-Biyik,André,1965-09-01,0,0,1,0,0,2,"1990, 1994"
P-74612,Kanaanizadegan,Hossein,1994-03-23,0,0,1,0,0,1,2022
P-58924,Kane,Harry,1993-07-28,0,0,0,0,1,2,"2018, 2022"
P-63122,Kanevski,Viktor,1936-10-03,0,0,0,0,1,1,1962
P-06709,Kang,Bong-chil,1943-11-07,0,0,0,1,0,1,1966
P-22072,Kang,Chang-gi,1927-08-28,0,0,0,1,0,1,1954
P-18924,Kang,Deuk-soo,1961-08-16,0,0,0,1,0,1,1986
P-15739,Kang,Min-soo,1986-02-14,0,0,1,0,0,1,2010
P-11641,Kang,Ryong-woon,1942-04-25,0,0,0,0,1,1,1966
P-87514,Kang-in,Lee,2001-02-19,0,0,0,1,0,1,2022
P-91268,Kanno,Mohamed,1994-09-22,0,0,0,1,0,2,"2018, 2022"
P-98287,Kanté,N'Golo,1991-03-29,0,0,0,1,0,1,2018
P-91516,Kanu,Nwankwo,1976-08-01,0,0,0,0,1,3,"1998, 2002, 2010"
P-12197,Kanunnikov,Maksim,1991-07-14,0,0,0,0,1,1,2014
P-25938,Kapellmann,Jupp,1949-12-19,0,0,1,0,0,1,1974
P-59270,Kapetanos,Pantelis,1983-06-08,0,0,0,0,1,1,2010
P-83726,Kapino,Stefanos,1994-03-18,0,1,0,0,0,1,2014
P-28931,Kapka,Zdzisław,1954-12-07,0,0,0,0,1,1,1974
P-17002,Kaplichny,Vladimir,1944-02-26,0,0,1,0,0,1,1970
P-34606,Káposzta,Benő,1942-06-07,0,0,1,0,0,1,1966
P-24134,Karačić,Fran,1996-05-12,0,0,1,0,0,1,2022
P-35810,Karagiannis,Vaios,1968-06-25,0,0,1,0,0,1,1994
P-17698,Karagounis,Giorgos,1977-03-06,0,0,0,1,0,2,"2010, 2014"
P-39275,Karako,David,1945-02-11,0,0,1,0,0,1,1970
P-76079,Karam,Mohammed,1955-01-01,0,0,0,1,0,1,1982
P-39326,Karaś,Jan,1959-03-17,0,0,0,0,1,1,1986
P-80725,Karasi,Stanislav,1946-11-08,0,0,0,0,1,1,1974
P-68585,Karataidis,Kyriakos,1965-07-04,0,0,1,0,0,1,1994
P-04063,Kardos,József,1960-03-22,0,0,1,0,0,1,1986
P-28482,Karembeu,Christian,1970-12-03,0,0,0,1,0,1,1998
P-39513,Kargus,Rudolf,1952-08-15,0,1,0,0,0,1,1978
P-31903,Karić,Amir,1973-12-31,0,0,1,0,0,1,2002
P-16416,Karimi,Ali,1978-11-08,0,0,0,1,0,1,2006
P-68842,Karimi,Ali,1994-02-11,0,0,0,1,0,1,2022
P-50973,Kariri,Saud,1980-07-08,0,0,0,1,0,1,2006
P-70338,Karkamanis,Christos,1969-09-22,0,1,0,0,0,1,1994
P-37942,Karlsson,Kent,1945-11-25,0,0,1,0,0,2,"1974, 1978"
P-01064,Karnezis,Orestis,1985-07-11,0,1,0,0,0,1,2014
P-50864,Karoui,Slah,1951-09-11,0,0,0,0,1,1,1978
P-48019,Kárpáti,Béla,1929-09-30,0,0,1,0,0,2,"1954, 1958"
P-48249,Karpin,Valeri,1969-02-02,0,0,0,1,0,2,"1994, 2002"
P-17383,Kasem,Ashraf,1966-07-25,0,0,1,0,0,1,1990
P-97548,Kasperczak,Henryk,1946-07-10,0,0,0,1,0,2,"1974, 1978"
P-79202,Kasraoui,Hamdi,1983-01-18,0,1,0,0,0,1,2006
P-55444,Kasseb,Hafez,not available,0,0,0,1,0,1,1934
P-20553,Katalinski,Josip,1948-05-12,0,0,1,0,0,1,1974
P-54317,Katanec,Srečko,1963-07-16,0,0,0,1,0,1,1990
P-63357,Katnić,Ervin,1921-09-02,0,0,0,1,0,1,1950
P-52378,Katsouranis,Kostas,1979-06-21,0,0,0,1,0,2,"2010, 2014"
P-86176,Katzirz,Béla,1953-07-27,0,1,0,0,0,1,1982
P-79597,Kavazashvili,Anzor,1940-07-19,0,1,0,0,0,2,"1966, 1970"
P-03128,Kaviedes,Iván,1977-10-24,0,0,0,0,1,2,"2002, 2006"
P-54298,Kawaguchi,Yoshikatsu,1975-08-15,0,1,0,0,0,4,"1998, 2002, 2006, 2010"
P-53272,Kawashima,Eiji,1983-03-20,0,1,0,0,0,4,"2010, 2014, 2018, 2022"
P-72399,Kaye,Mark-Anthony,1994-12-02,0,0,0,1,0,1,2022
P-60564,Kazemian,Javad,1981-04-23,0,0,0,0,1,1,2006
P-25070,Kazerani,Hossein,1947-04-13,0,0,1,0,0,1,1978
P-71920,Kazimierski,Jacek,1959-08-17,0,1,0,0,0,2,"1982, 1986"
P-70204,Ke,Seung-woon,1943-12-26,0,0,0,1,0,1,1966
P-84878,Keane,Robbie,1980-07-08,0,0,0,0,1,1,2002
P-91106,Keane,Roy,1971-08-10,0,0,0,1,0,2,"1994, 2002"
P-27079,Kechrida,Wajdi,1995-11-05,0,0,1,0,0,1,2022
P-50128,Keegan,Kevin,1951-02-14,0,0,0,0,1,1,1982
P-68014,Keglevits,Christian,1961-01-29,0,0,0,0,1,1,1990
P-36812,Kehl,Fritz,1937-07-12,0,0,1,0,0,1,1962
P-51287,Kehl,Sebastian,1980-02-13,0,0,1,1,0,2,"2002, 2006"
P-11933,Kehrer,Thilo,1996-09-21,0,0,1,0,0,1,2022
P-56108,Keith,Dick,1933-05-15,0,0,1,0,0,1,1958
P-84295,Keizer,Piet,1943-06-14,0,0,0,0,1,1,1974
P-11664,Kelbassa,Alfred,1925-04-21,0,0,0,0,1,1,1958
P-26041,Keller,Fritz,1913-08-21,0,0,0,0,1,1,1934
P-07553,Keller,Kasey,1969-11-29,0,1,0,0,0,4,"1990, 1998, 2002, 2006"
P-94204,Keller,Tore,1905-01-04,0,0,0,0,1,2,"1934, 1938"
P-33377,Kelly,Alan,1968-08-11,0,1,0,0,0,2,"1994, 2002"
P-98535,Kelly,David,1965-11-25,0,0,0,0,1,2,"1990, 1994"
P-07683,Kelly,Gary,1974-07-09,0,0,1,0,0,2,"1994, 2002"
P-51617,Kelsey,Jack,1929-11-19,0,1,0,0,0,1,1958
P-87506,Kembo Uba-Kembo,Jean,1947-12-27,0,0,0,1,0,1,1974
P-81445,Kemény,Tibor,1913-03-05,0,0,0,0,1,1,1934
P-35082,Kempes,Mario,1954-07-15,0,0,0,0,1,3,"1974, 1978, 1982"
P-06754,Kennedy,Joshua,1982-08-20,0,0,0,0,1,2,"2006, 2010"
P-53235,Kennedy,Stuart,1953-05-31,0,0,1,0,0,1,1978
P-71673,Keough,Harry,1927-11-15,0,0,1,0,0,1,1950
